Energy,Pd Ecom,Pd Scat,Ti Ecom,Ti Scat,D Ecom,D Scat,Tr Ecom,Tr Scat
5.003871283957907,4.91156596604686,4.77914864705069e-15,4.803185015360345,4.615542915985481e-15,2.5019356419789536,3.4988989898274425e-15,3.002322770374745,3.227839059968053e-15
5.221815655067331,5.1254899650642445,4.716685105769392e-15,5.012388465667106,4.549374596367088e-15,2.6109078275336657,3.4339250641136184e-15,3.133089393040399,3.1669619814957593e-15
5.449252626246332,5.348731456236253,4.6547409304016574e-15,5.230703803914945,4.483847760977673e-15,2.724626313123166,3.369930047809051e-15,3.269551575747799,3.107010614856371e-15
5.686595649127657,5.581696264343897,4.593320906083914e-15,5.458527899762232,4.41895831477351e-15,2.8432978245638285,3.306908845366825e-15,3.411957389476595,3.0479710983842018e-15
5.9342761832924795,5.824807889927925,4.532412957774563e-15,5.696274908585357,4.354721465130394e-15,2.9671380916462398,3.244836792713864e-15,3.560565709975488,2.989833683474881e-15
6.192744480609328,6.078508279159239,4.4720194272527774e-15,5.94437702436081,4.291122995270158e-15,3.096372240304664,3.1836708466550363e-15,3.715646688365597,2.932588616368354e-15
6.462470403735033,6.34325862724112,4.412150103106304e-15,6.20328526533916,4.228180232362208e-15,3.2312352018675163,3.1234990686953394e-15,3.8774822422410202,2.876219076752943e-15
6.743944280265529,6.619540216803704,4.352787805527374e-15,6.4734702939391155,4.165873437335901e-15,3.3719721401327645,3.0641962225985534e-15,4.046366568159318,2.820710899832772e-15
7.0376777940894275,6.90785529281495,4.293955527235323e-15,6.755423272352291,4.104208908219146e-15,3.5188388970447138,3.005818452243767e-15,4.2226066764536565,2.766053065296312e-15
7.344204915564537,7.208727975598395,4.2356313802358555e-15,7.049656755413876,4.043188955781033e-15,3.6721024577822683,2.948330678260584e-15,4.406522949338722,2.7122338426042543e-15
7.664082872208409,7.522705213617588,4.177819126139763e-15,7.356705622362481,3.982811001536179e-15,3.8320414361042046,2.891719049924485e-15,4.598449723325046,2.6592614005277403e-15
7.997893161667488,7.850357777759215,4.1205413025784395e-15,7.67712804918293,3.92304519289075e-15,3.998946580833744,2.8359708772183507e-15,4.798735897000493,2.6070970402162984e-15
8.346242608806184,8.192281298922284,4.063778025877065e-15,8.011506523299516,3.86395358964342e-15,4.173121304403092,2.781080691259151e-15,5.00774556528371,2.5557388741793237e-15
8.709764468837752,8.549097350799794,4.007511767273249e-15,8.360448902464489,3.8054733675348516e-15,4.354882234418876,2.727034472579496e-15,5.225858681302652,2.5051774974644037e-15
9.089119578502082,8.92145457982099,3.951797314297408e-15,8.724589519766468,3.747627360803412e-15,4.544559789251041,2.673831862576044e-15,5.45347174710125,2.4553972378120668e-15
9.484997557383284,9.310029884308513,3.8965578000559815e-15,9.104590336767764,3.690421874698999e-15,4.742498778691642,2.6214399115144456e-15,5.69099853442997,2.4064024866214047e-15
9.898118061550853,9.715529644993929,3.841853788775368e-15,9.501142146866735,3.633843426479537e-15,4.949059030775427,2.5698529517779106e-15,5.938870836930512,2.3581688071506234e-15
10.329232091803279,10.138691009128435,3.7876595156664705e-15,9.914965831072733,3.577894248976605e-15,5.1646160459016395,2.519071963972365e-15,6.197539255081968,2.310683923658664e-15
10.77912335889253,10.580283230523362,3.733991327348853e-15,10.346813668476608,3.5225651444576207e-15,5.389561679446265,2.469084932398061e-15,6.467474015335519,2.2639506818046664e-15
11.248609708210958,11.04110906795619,3.680825356433282e-15,10.797470703798838,3.4678705488112245e-15,5.624304854105479,2.419871382531215e-15,6.749165824926576,2.2179391282776714e-15
11.73854460653078,11.522006244484464,3.6281810333973876e-15,11.267756174501537,3.413786456585619e-15,5.86927230326539,2.371422663659479e-15,7.043126763918469,2.172665318675958e-15
12.249818693498613,12.023848970320259,3.5760428765755776e-15,11.758525000058441,3.3603369371609983e-15,6.124909346749306,2.3237374083371166e-15,7.349891216099168,2.1281123336591255e-15
12.783361400705763,12.547549532033825,3.52442439211161e-15,12.270669336090432,3.3074939497590465e-15,6.3916807003528815,2.2767977088892896e-15,7.670016840423458,2.084254586014776e-15
13.340142641277083,13.094059950974978,3.473313298115311e-15,12.805120196191414,3.2552742077943494e-15,6.670071320638542,2.230589063477616e-15,8.004085584766251,2.0410916391336208e-15
13.92117457305041,13.664373713927548,3.4226982320704287e-15,13.36284914439331,3.20366670663779e-15,6.960587286525205,2.1851150873762948e-15,8.352704743830246,1.9986213539036915e-15
14.527513438551388,14.259527579142583,3.3726078188231428e-15,13.944870061346496,3.152669289322335e-15,7.263756719275694,2.1403575211677733e-15,8.716508063130833,1.956826294358894e-15
15.160261485108705,14.880603461033651,3.323031066866037e-15,14.552240987426496,3.1022841027248258e-15,7.580130742554353,2.0963168692724745e-15,9.096156891065224,1.9157025498643225e-15
15.820568968600366,15.528730396960439,3.2739572332130732e-15,15.18606604611762,3.0524990504781664e-15,7.910284484300183,2.0529537603495207e-15,9.49234138116022,1.875240555147018e-15
16.50963624447314,16.205086599675628,3.2253928971069895e-15,15.847497451169547,3.0033265728526836e-15,8.25481812223657,2.0102959782963467e-15,9.905781746683884,1.8354311254987716e-15
17.228715949836978,16.910901599166678,3.1773345591953373e-15,16.537737601176246,2.954746598254728e-15,8.614357974918489,1.9683128528135585e-15,10.337229569902187,1.79626830026117e-15
17.97911528060076,17.64745847778577,3.1297655174969727e-15,17.258041265384435,2.9067689059185906e-15,8.98955764030038,1.92700661116739e-15,10.787469168360456,1.757738796604792e-15
18.76219836778896,18.416096202731058,3.082727743693297e-15,18.009717864705237,2.8593824831324703e-15,9.38109918389448,1.886363806561891e-15,11.257319020673378,1.7198369883834194e-15
19.579388757359425,19.21821206011981,3.036189013747924e-15,18.79413385207586,2.8125953089745333e-15,9.789694378679712,1.8463743947587838e-15,11.747633254415655,1.682558012343629e-15
20.43217199802951,20.05526419507748,2.9901364268067845e-15,19.612715196497877,2.766397015089533e-15,10.216085999014755,1.8070302024809976e-15,12.259303198817706,1.64589543153613e-15
21.32209834181585,20.928774262461197,2.9446020943037476e-15,20.4669499752686,2.720781267637942e-15,10.661049170907924,1.7683292301390253e-15,12.79325900508951,1.609833265844056e-15
22.25078556219628,21.84033019303568,2.8995519267148006e-15,21.35839107911724,2.6757546359239495e-15,11.12539278109814,1.730257280777738e-15,13.350471337317769,1.5743752445896863e-15
23.219921895017276,22.791589080130404,2.8550072882676732e-15,22.288659035163697,2.631301028542317e-15,11.609960947508638,1.6928061727757677e-15,13.931953137010368,1.5395056714018792e-15
24.231269107493265,23.784280192025765,2.810960039745553e-15,23.259444952831995,2.5874274618878644e-15,12.115634553746633,1.6559724732098578e-15,14.53876146449596,1.5052264255585759e-15
25.286665700876192,24.820208115543664,2.7674064960892824e-15,24.272513598072923,2.544124122634527e-15,12.643332850438096,1.6197490182585942e-15,15.171999420525715,1.4715186130116447e-15
26.388030252618332,25.90125603655823,2.724346482418003e-15,25.3297066014854,2.501391010964043e-15,13.194015126309166,1.5841209844568553e-15,15.832818151571002,1.438385838373023e-15
27.53736490410329,27.029389163389336,2.681771336954618e-15,26.432945806167826,2.459223584388654e-15,13.768682452051644,1.5490939473841366e-15,16.52241894246197,1.4058135203680681e-15
28.736759000285577,28.206658299302628,2.639693960542147e-15,27.58423676138555,2.417609716381329e-15,14.368379500142789,1.5146497499719437e-15,17.242055400171346,1.3738065496704216e-15
29.98839288785561,29.435203570610533,2.5981105406360343e-15,28.785672368405884,2.3765665100721888e-15,14.994196443927805,1.4807848503404914e-15,17.993035732713366,1.342346548203088e-15
31.294541878833726,30.71725831715076,2.5570045756873068e-15,30.039436685127445,2.3360765508961307e-15,15.647270939416863,1.4474940892062034e-15,18.776725127300235,1.311434426507101e-15
32.65758038679973,32.055153152215716,2.5163901318835393e-15,31.34780889642122,2.2961211254730342e-15,16.328790193399865,1.4147655653903466e-15,19.59454823207984,1.281051640965821e-15
34.07998624327627,33.45132019931249,2.4762478213757604e-15,32.71316745740022,2.2567243334100182e-15,17.039993121638133,1.3826008101241049e-15,20.447991745965762,1.2512140154040675e-15
35.5643452021129,34.90829751345559,2.4366079061705686e-15,34.1379944171498,2.217867856639817e-15,17.78217260105645,1.3509896189665924e-15,21.338607121267742,1.2218954308200446e-15
37.11335564005967,36.428733695029976,2.397431215013698e-15,35.62487993077911,2.1795371003214202e-15,18.556677820029837,1.3199242262371045e-15,22.268013384035807,1.1930992584279593e-15
38.729833462074176,38.01539270461108,2.358727622921837e-15,37.17652696799489,2.141747719752063e-15,19.364916731037088,1.2893985213420144e-15,23.237900077244507,1.1648163784503452e-15
40.41671722028066,39.67115888749556,2.3205016310444682e-15,38.79575622675859,2.104488194841143e-15,20.20835861014033,1.25941062043547e-15,24.2500303321684,1.137049816759465e-15
42.17707345588593,41.399042217076016,2.2827571727607593e-15,40.48551126095833,2.0677446953307543e-15,21.088536727942966,1.2299465743014357e-15,25.306244073531563,1.109783622646977e-15
44.01410227376308,43.20218376659165,2.2454774028415054e-15,42.248863831417225,2.031517988011817e-15,22.00705113688154,1.201011358988988e-15,26.40846136425785,1.0830125630077386e-15
45.93114315983752,45.08386141920226,2.2086652660663188e-15,44.089019489966205,1.9958097402005904e-15,22.96557157991876,1.1725877790050245e-15,27.558685895902517,1.0567347541687422e-15
47.931681051849345,47.047495826764504,2.1723186205812848e-15,46.0093234067311,1.960610471084515e-15,23.965840525924673,1.1446706719535533e-15,28.75900863110961,1.0309449806829861e-15
50.01935267452945,49.09665662814447,2.1364359492363763e-15,48.01326645122898,1.9259206455430947e-15,25.009676337264725,1.11727100770808e-15,30.01161160471767,1.0056410453125766e-15
52.19795315070478,51.23506893836933,2.1010076142541894e-15,50.10449153832702,1.8917192038071694e-15,26.09897657535239,1.0903649286860336e-15,31.318771890422873,9.808119084820183e-16
54.47144290035131,53.46662012041493,2.066047810088102e-15,52.28680025060073,1.8580176115958457e-15,27.235721450175657,1.063957793573324e-15,32.682865740210794,9.564470569412109e-16
56.84395484013681,55.79536685194023,2.0315388202863132e-15,54.564159749130354,1.82479810925414e-15,28.421977420068405,1.038031273957682e-15,34.10637290408209,9.325466718291313e-16
59.31980189653969,58.22554249981326,1.997479020059605e-15,56.94070998529713,1.792068654095685e-15,29.659900948269843,1.0125902989868258e-15,35.591881137923814,9.091156860862509e-16
61.903484846203995,60.761564815836834,1.9638644043843007e-15,59.42077122669137,1.7598074710587071e-15,30.951742423101997,9.876266641924763e-16,37.1420909077224,8.861335330887857e-16
64.59970049778173,63.40804396766215,1.930700539017451e-15,62.00885191081216,1.7280258867226649e-15,32.29985024889086,9.631327794607785e-16,38.75982029866904,8.635980070651131e-16
67.4133502301364,66.1697909194901,1.8979782314176695e-15,64.70965684083609,1.6967129001613096e-15,33.7066751150682,9.39112251512794e-16,40.44801013808185,8.415080251227224e-16
70.34954890243023,69.05182617779585,1.8657007430286577e-15,67.52809573835455,1.6658589832688426e-15,35.174774451215114,9.1554667193965e-16,42.209729341458136,8.198615959219446e-16
73.41363415228989,72.05938891797352,1.8338472443370844e-15,70.46929216862556,1.6354628154557767e-15,36.706817076144944,8.924425445068346e-16,44.04818049137394,7.986419556662998e-16
76.61117609895693,75.19794650849471,1.802447112801634e-15,73.53859285456751,1.6055173263835492e-15,38.305588049478466,8.697856028544859e-16,45.96670565937416,7.778486458996595e-16
79.94798746905948,78.4732044498922,1.7714631304704518e-15,76.74157739642477,1.5760211614692561e-15,39.97399373452974,8.475756632333569e-16,47.9687924814357,7.574822949273686e-16
83.43013416341357,81.89111674663782,1.7409069338877595e-15,80.08406841477465,1.5469641783626883e-15,41.715067081706785,8.25801757792816e-16,50.05808049804815,7.375302460106738e-16
87.06394628406383,85.4578967307699,1.7107714654352305e-15,83.5721421353154,1.5183423801258936e-15,43.531973142031916,8.044630405541476e-16,52.2383677704383,7.179921225967262e-16
90.856029641607,89.18002835694351,1.6810612956082353e-15,87.21213943467477,1.4901470784580786e-15,45.4280148208035,7.835547870038822e-16,54.5136177849642,6.988601063724494e-16
94.8132777637203,93.06427798944026,1.6517657462924334e-15,91.01067736732183,1.4623801808647666e-15,47.40663888186015,7.630720743945933e-16,56.88796665823218,6.801304867307358e-16
98.94288442672232,97.11770670256216,1.6228812370062952e-15,94.97466119453459,1.4350287747197114e-15,49.47144221336116,7.430058654510741e-16,59.3657306560334,6.617948180266992e-16
103.25235673294775,101.34768311677088,1.5944051554729638e-15,99.11129693729096,1.4080846231429247e-15,51.62617836647387,7.233538683695647e-16,61.95141403976866,6.438493686486643e-16
107.74952875771028,105.76189679390822,1.5663316339704851e-15,103.42810447590367,1.3815555087782717e-15,53.87476437885514,7.041115083794586e-16,64.64971725462618,6.262907471746319e-16
112.442575790659,110.36837221584514,1.5386686999695396e-15,107.9329312202101,1.355436076655015e-15,56.2212878953295,6.852695618438323e-16,67.4655454743954,6.091099114833377e-16
117.34002919742113,115.17548337197525,1.511390958482775e-15,112.63396637517097,1.329703860945256e-15,58.670014598710566,6.668241396688213e-16,70.40401751845269,5.923067320389878e-16
122.45079192854504,120.19196898206755,1.4845104376881603e-15,117.5397558278085,1.3043692005785055e-15,61.22539596427252,6.487747141172296e-16,73.47047515712703,5.758690541262465e-16
127.78415470393749,125.42694838215299,1.4580135272533486e-15,122.65921768254736,1.2794195188439183e-15,63.892077351968744,6.311058910081197e-16,76.6704928223625,5.597961959106931e-16
133.34981290221765,130.88993810232432,1.4319080512060847e-15,128.0016584732009,1.2548535513959643e-15,66.67490645110882,6.138226230307479e-16,80.00988774133059,5.440823608263935e-16
139.15788418568704,136.59086916658194,1.406183601467578e-15,133.57679008107053,1.230660690609229e-15,69.57894209284352,5.969169470104105e-16,83.49473051141223,5.287207632636038e-16
145.21892689296035,142.54010514618005,1.3808291074703208e-15,139.3947473899179,1.2068413966018505e-15,72.60946344648018,5.803760290665519e-16,87.13135613577623,5.137064841614336e-16
151.54395923268865,148.7484609992873,1.3558528723930873e-15,145.46610670990077,1.1833853135351022e-15,75.77197961634432,5.642063528269368e-16,90.9263755396132,4.990322630400627e-16
158.14447931326805,155.22722273121184,1.3312395621660878e-15,151.80190500396634,1.1602911086134032e-15,79.07223965663403,5.483914080810006e-16,94.88668758796084,4.846982385636777e-16
165.0324860449471,161.98816791093222,1.3069963538652759e-15,158.41365995165418,1.13756185491996e-15,82.51624302247355,5.329325578616275e-16,99.01949162696826,4.706955098013948e-16
172.22050095232518,169.0435870812253,1.2831084998832757e-15,165.31339088677862,1.115176729076786e-15,86.11025047616259,5.178233121957625e-16,103.33230057139511,4.570160482266374e-16
179.72159093690124,176.40630610131922,1.2595745933813399e-15,172.51364064705768,1.0931383921565916e-15,89.86079546845062,5.030554855064169e-16,107.83295456214074,4.436582361859274e-16
187.54939203104652,184.0897094626819,1.236392213015009e-15,180.02749837540455,1.0714465630570901e-15,93.77469601552326,4.886306209135905e-16,112.52963521862793,4.3061671645525227e-16
195.71813418658576,192.10776462033257,1.213557962782247e-15,187.86862331433264,1.0500895961110032e-15,97.85906709329288,4.745347170275884e-16,117.43088051195146,4.1788223307936246e-16
204.24266714305017,200.47504738390887,1.1910671516187021e-15,196.05126963673146,1.0290678832975904e-15,102.12133357152508,4.607656269972494e-16,122.54560028583012,4.0545292463367255e-16
213.1384874226227,209.2067684146422,1.1689138125435428e-15,204.59031235814706,1.0083675441770081e-15,106.56924371131134,4.473182943479608e-16,127.88309245357362,3.9332179701072413e-16
222.42176650085565,218.31880087641633,1.1470952884599288e-15,213.50127437767927,9.879995807599974e-16,111.21088325042783,4.3419180068689785e-16,133.4530599005134,3.8148429893138733e-16
232.1093802043667,227.8277092911705,1.125600328185729e-15,222.80035469664762,9.679508770706024e-16,116.05469010218334,4.2137386815515024e-16,139.26562812262003,3.699368279008474e-16
242.21893938895536,237.7507796511034,1.1044345887837327e-15,232.50445786632525,9.482194868115042e-16,121.10946969447768,4.088594302279504e-16,145.33136363337323,3.586717138045193e-16
252.76882195391252,248.1060508424218,1.0835888997641345e-15,242.6312247182761,9.287947706997748e-16,126.38441097695626,3.9664764816935e-16,151.66129317234754,3.476849812714375e-16
263.7782062507127,258.91234743774993,1.0630622180806051e-15,253.1990644331513,9.096785905202949e-16,131.88910312535634,3.847295799274763e-16,158.26692375042762,3.369688613702939e-16
275.2671059468318,270.189313916822,1.0428461873483686e-15,264.22718800625194,8.90865109098809e-16,137.6335529734159,3.7310380363778147e-16,165.16026356809908,3.2652323745674812e-16
287.25640640806205,281.95745037766056,1.0229359665889108e-15,275.735643170687,8.723496070174076e-16,143.62820320403102,3.6175863638273234e-16,172.35384384483726,3.1633803118991517e-16
299.7679026654629,294.23814980315956,1.0033356907568308e-15,287.7453508416148,8.541362627087278e-16,149.88395133273144,3.5069687889741787e-16,179.86074159927773,3.0641019693633827e-16
312.8243390359728,307.05373695082295,9.84029330357733e-16,300.27814314782205,8.362093109034198e-16,156.4121695179864,3.399059798195396e-16,187.69460342158368,2.967343455848939e-16
326.44945046869253,320.4275089363426,9.650247219678571e-16,313.3568031197649,8.185717477571687e-16,163.22472523434627,3.2938606234767814e-16,195.86967028121555,2.873070525583334e-16
340.6680056920276,334.38377758481437,9.463066658661154e-16,327.0051061062433,8.012192063989432e-16,170.3340028460138,3.191277810135296e-16,204.40080341521656,2.7812077224572225e-16
355.5058522400954,348.94791362655366,9.278846926695766e-16,341.24786299497055,7.841444295578603e-16,177.7529261200477,3.091290771760139e-16,213.30351134405726,2.6917385217949355e-16
370.98996344027364,364.1463928178742,9.09739974885187e-16,356.1109653156287,7.673497729796133e-16,185.49498172013682,2.9938531501164637e-16,222.5939780641642,2.604588702280098e-16
387.1484874472998,380.0068440706663,8.918785978378895e-16,371.62143230739736,7.508272328811824e-16,193.5742437236499,2.8988919897667983e-16,232.2890924683799,2.5197192663525115e-16
404.01079841304517,396.5580996782537,8.742939597078746e-16,387.80746003650233,7.345781086063787e-16,202.00539920652258,2.8063757462202583e-16,242.40647904782713,2.437084006404891e-16
421.6075498850177,413.83024772886534,8.569846527544147e-16,404.6984726531069,7.185930116940937e-16,210.80377494250885,2.716244691147969e-16,252.96452993101062,2.3566292262289e-16
439.97073053062275,431.85468680196345,8.399391419571036e-16,422.32517588068487,7.028742277403238e-16,219.98536526531137,2.6284570765436337e-16,263.9824383183737,2.278323759221241e-16
459.13372228851625,450.6641830468908,8.231636874210662e-16,440.7196128351431,6.874102967876628e-16,229.56686114425813,2.542969267702872e-16,275.4802333731098,2.202111380717651e-16
479.1313610527483,470.29292974758783,8.066471222468939e-16,459.9152222751553,6.722119343440449e-16,239.56568052637414,2.4597170692262104e-16,287.47881663164895,2.1279553342997367e-16
500.0,490.77660948164544,7.903880602105781e-16,479.9468993895837,6.572641694578243e-16,250.0,2.378653526785636e-16,300.0,2.0558106973936293e-16
