Energy,Pd Ecom,Pd Scat,Ti Ecom,Ti Scat,D Ecom,D Scat,Tr Ecom,Tr Scat
11.248609708210958,11.04110906795619,2.0750819984985885e-15,10.797470703798838,1.8772602143828382e-15,5.624304854105479,1.0562400846097142e-15,6.749165824926576,9.478323119855207e-16
11.73854460653078,11.522006244484464,2.0411447207044274e-15,11.267756174501537,1.844066584801138e-15,5.86927230326539,1.0300699285716983e-15,7.043126763918469,9.23780874591806e-16
12.249818693498613,12.023848970320259,2.007635032463438e-15,11.758525000058441,1.8113208820621197e-15,6.124909346749306,1.0044055069455553e-15,7.349891216099168,9.002079688378867e-16
12.783361400705763,12.547549532033825,1.974548926748299e-15,12.270669336090432,1.779018222493467e-15,6.3916807003528815,9.792402883761401e-16,7.670016840423458,8.771081650208026e-16
13.340142641277083,13.094059950974978,1.941882872258457e-15,12.805120196191414,1.7471538080940266e-15,6.670071320638542,9.545682380020547e-16,8.004085584766251,8.544748777128082e-16
13.92117457305041,13.664373713927548,1.9096333366159098e-15,13.36284914439331,1.7157243190889872e-15,6.960587286525205,9.30382928396938e-16,8.352704743830246,8.323022244219708e-16
14.527513438551388,14.259527579142583,1.8777960761022357e-15,13.944870061346496,1.6847241796910163e-15,7.263756719275694,9.066784367750653e-16,8.716508063130833,8.105840750734604e-16
15.160261485108705,14.880603461033651,1.8463674670255535e-15,14.552240987426496,1.6541498200866371e-15,7.580130742554353,8.834483260413455e-16,9.096156891065224,7.893142659913683e-16
15.820568968600366,15.528730396960439,1.815344013917427e-15,15.18606604611762,1.6239965734145773e-15,7.910284484300183,8.606866350448302e-16,9.49234138116022,7.684868207039309e-16
16.50963624447314,16.205086599675628,1.7847214525388274e-15,15.847497451169547,1.5942600601380495e-15,8.25481812223657,8.383873847838753e-16,9.905781746683884,7.480957941954192e-16
17.228715949836978,16.910901599166678,1.75449632570801e-15,16.537737601176246,1.5649365434824105e-15,8.614357974918489,8.16544227681496e-16,10.337229569902187,7.281349116588837e-16
17.97911528060076,17.64745847778577,1.7246646939954693e-15,17.258041265384435,1.5360218064275502e-15,8.98955764030038,7.951509374641564e-16,10.787469168360456,7.085980600176875e-16
18.76219836778896,18.416096202731058,1.6952227296313159e-15,18.009717864705237,1.5075115883487745e-15,9.38109918389448,7.742018866082305e-16,11.257319020673378,6.894797223032597e-16
19.579388757359425,19.21821206011981,1.6661664572453262e-15,18.79413385207586,1.4794020365408078e-15,9.789694378679712,7.536907221486676e-16,11.747633254415655,6.707734050260273e-16
20.43217199802951,20.05526419507748,1.6374928945658756e-15,19.612715196497877,1.4516887241668445e-15,10.216085999014755,7.336112950403443e-16,12.259303198817706,6.524732536122611e-16
21.32209834181585,20.928774262461197,1.6091974762503852e-15,20.4669499752686,1.4243682405800136e-15,10.661049170907924,7.13958168111715e-16,12.79325900508951,6.345732423914493e-16
22.25078556219628,21.84033019303568,1.581276521338991e-15,21.35839107911724,1.397436669806969e-15,11.12539278109814,6.947244298536612e-16,13.350471337317769,6.170676708899127e-16
23.219921895017276,22.791589080130404,1.5537263552899718e-15,22.288659035163697,1.3708896203648586e-15,11.609960947508638,6.759048733825502e-16,13.931953137010368,5.999502194100312e-16
24.231269107493265,23.784280192025765,1.5265436343557023e-15,23.259444952831995,1.3447239818479516e-15,12.115634553746633,6.574930425498092e-16,14.53876146449596,5.832151507715455e-16
25.286665700876192,24.820208115543664,1.4997241151423966e-15,24.272513598072923,1.3189358388052034e-15,12.643332850438096,6.394831611225266e-16,15.171999420525715,5.668563649246569e-16
26.388030252618332,25.90125603655823,1.4732645509485703e-15,25.3297066014854,1.293520918050585e-15,13.194015126309166,6.218689704967422e-16,15.832818151571002,5.50868054251539e-16
27.53736490410329,27.029389163389336,1.4471610924921337e-15,26.432945806167826,1.268476521829278e-15,13.768682452051644,6.046448780106819e-16,16.52241894246197,5.352441248608517e-16
28.736759000285577,28.206658299302628,1.42141031725932e-15,27.58423676138555,1.2437981451442264e-15,14.368379500142789,5.878045617391669e-16,17.242055400171346,5.199786886893649e-16
29.98839288785561,29.435203570610533,1.3960085147186564e-15,28.785672368405884,1.2194826619526025e-15,14.994196443927805,5.713423954987507e-16,17.993035732713366,5.050660028546859e-16
31.294541878833726,30.71725831715076,1.3709522016776493e-15,30.039436685127445,1.1955262997406048e-15,15.647270939416863,5.552521389754357e-16,18.776725127300235,4.905000972150594e-16
32.65758038679973,32.055153152215716,1.3462381032658584e-15,31.34780889642122,1.1719257311100934e-15,16.328790193399865,5.395280762934951e-16,19.59454823207984,4.762751384941162e-16
34.07998624327627,33.45132019931249,1.3218625431767528e-15,32.71316745740022,1.1486772956508848e-15,17.039993121638133,5.241642010741108e-16,20.447991745965762,4.623852661653261e-16
35.5643452021129,34.90829751345559,1.2978218822124035e-15,34.1379944171498,1.1257775296517394e-15,17.78217260105645,5.091545215961247e-16,21.338607121267742,4.488246725390899e-16
37.11335564005967,36.428733695029976,1.274113263667109e-15,35.62487993077911,1.1032231526684627e-15,18.556677820029837,4.944932851576022e-16,22.268013384035807,4.3558751615763627e-16
38.729833462074176,38.01539270461108,1.2507331077825962e-15,37.17652696799489,1.0810105531492898e-15,19.364916731037088,4.801746744899829e-16,23.237900077244507,4.226682133902129e-16
40.41671722028066,39.67115888749556,1.2276781283945286e-15,38.79575622675859,1.0591364661851364e-15,20.20835861014033,4.661926286359817e-16,24.2500303321684,4.1006069070152446e-16
42.17707345588593,41.399042217076016,1.2049449935280781e-15,40.48551126095833,1.0375973757633162e-15,21.088536727942966,4.525416176712514e-16,25.306244073531563,3.977597222125282e-16
44.01410227376308,43.20218376659165,1.1825303382940317e-15,42.248863831417225,1.0163902320112812e-15,22.00705113688154,4.392156785893934e-16,26.40846136425785,3.8575940071278724e-16
45.93114315983752,45.08386141920226,1.160431689332613e-15,44.089019489966205,9.955113765911983e-16,22.96557157991876,4.262089235557653e-16,27.558685895902517,3.7405417795951953e-16
47.931681051849345,47.047495826764504,1.1386453181301424e-15,46.0093234067311,9.749576961229074e-16,23.965840525924673,4.1351591149173406e-16,28.75900863110961,3.6263836639260353e-16
50.01935267452945,49.09665662814447,1.117168208235436e-15,48.01326645122898,9.547259703028833e-16,25.009676337264725,4.0113071401520615e-16,30.01161160471767,3.5150660393899504e-16
52.19795315070478,51.23506893836933,1.0959974448639788e-15,50.10449153832702,9.34812578133024e-16,26.09897657535239,3.8904778013286384e-16,31.318771890422873,3.4065335547725617e-16
54.47144290035131,53.46662012041493,1.0751295594445891e-15,52.28680025060073,9.152146330094727e-16,27.235721450175657,3.772615105308199e-16,32.682865740210794,3.300732391318229e-16
56.84395484013681,55.79536685194023,1.0545622071241647e-15,54.564159749130354,8.95928626342823e-16,28.421977420068405,3.65766249414685e-16,34.10637290408209,3.197607933213871e-16
59.31980189653969,58.22554249981326,1.034291940893965e-15,56.94070998529713,8.769516520009753e-16,29.659900948269843,3.5455657548733535e-16,35.591881137923814,3.097108586034311e-16
61.903484846203995,60.761564815836834,1.0143164517138288e-15,59.42077122669137,8.582800055730794e-16,30.951742423101997,3.4362684583998994e-16,37.1420909077224,2.9991808327311007e-16
64.59970049778173,63.40804396766215,9.946320680001908e-16,62.00885191081216,8.399108641388113e-16,32.29985024889086,3.329717123302786e-16,38.75982029866904,2.903772681275189e-16
67.4133502301364,66.1697909194901,9.752364976123796e-16,64.70965684083609,8.218410367099218e-16,33.7066751150682,3.225858232060281e-16,40.44801013808185,2.8108342826774813e-16
70.34954890243023,69.05182617779585,9.561267459163485e-16,67.52809573835455,8.04067178199862e-16,35.174774451215114,3.1246382872896823e-16,42.209729341458136,2.720312280582024e-16
73.41363415228989,72.05938891797352,9.372997578012655e-16,70.46929216862556,7.865862129261688e-16,36.706817076144944,3.0260039751429027e-16,44.04818049137394,2.6321602990564966e-16
76.61117609895693,75.19794650849471,9.187530712400537e-16,73.53859285456751,7.693950591887466e-16,38.305588049478466,2.9299047103731567e-16,45.96670565937416,2.546326402593428e-16
79.94798746905948,78.4732044498922,9.004839058544457e-16,76.74157739642477,7.524903475597321e-16,39.97399373452974,2.8362878355684234e-16,47.9687924814357,2.46276334040068e-16
83.43013416341357,81.89111674663782,8.824894270530272e-16,80.08406841477465,7.358693184583362e-16,41.715067081706785,2.7451029764232603e-16,50.05808049804815,2.381423044206222e-16
87.06394628406383,85.4578967307699,8.647669377564795e-16,83.5721421353154,7.195285896605373e-16,43.531973142031916,2.6563004242458872e-16,52.2383677704383,2.302258512399845e-16
90.856029641607,89.18002835694351,8.47313739289372e-16,87.21213943467477,7.034651879712358e-16,45.4280148208035,2.569830518704107e-16,54.5136177849642,2.2252232061233483e-16
94.8132777637203,93.06427798944026,8.301271647583584e-16,91.01067736732183,6.876760993297192e-16,47.40663888186015,2.485644566766318e-16,56.88796665823218,2.1502715116339114e-16
98.94288442672232,97.11770670256216,8.132046748863432e-16,94.97466119453459,6.721582037262368e-16,49.47144221336116,2.4036940925376905e-16,59.3657306560334,2.0773591205491846e-16
103.25235673294775,101.34768311677088,7.965434263179247e-16,99.11129693729096,6.569083926833401e-16,51.62617836647387,2.323932940035889e-16,61.95141403976866,2.0064420725982612e-16
107.74952875771028,105.76189679390822,7.801409355654955e-16,103.42810447590367,6.419238567184304e-16,53.87476437885514,2.2463132373693195e-16,64.64971725462618,1.9374765377060342e-16
112.442575790659,110.36837221584514,7.639945025930024e-16,107.9329312202101,6.272015175742105e-16,56.2212878953295,2.170790422429772e-16,67.4655454743954,1.8704198173864462e-16
117.34002919742113,115.17548337197525,7.481015667964896e-16,112.63396637517097,6.127381571953237e-16,58.670014598710566,2.0973181116433143e-16,70.40401751845269,1.8052312271812985e-16
122.45079192854504,120.19196898206755,7.324595780965253e-16,117.5397558278085,5.985312269519059e-16,61.22539596427252,2.0258539373310802e-16,73.47047515712703,1.7418691391866873e-16
127.78415470393749,125.42694838215299,7.170658746808009e-16,122.65921768254736,5.845773960250158e-16,63.892077351968744,1.9563529897654275e-16,76.6704928223625,1.6802933404205444e-16
133.34981290221765,130.88993810232432,7.019180055580054e-16,128.0016584732009,5.708740684007266e-16,66.67490645110882,1.888773025483228e-16,80.00988774133059,1.6204645554591843e-16
139.15788418568704,136.59086916658194,6.87013320006303e-16,133.57679008107053,5.574182082098819e-16,69.57894209284352,1.8230718342756022e-16,83.49473051141223,1.5623439078745708e-16
145.21892689296035,142.54010514618005,6.723492922068763e-16,139.3947473899179,5.442068532272884e-16,72.60946344648018,1.7592088961600087e-16,87.13135613577623,1.5058938934938668e-16
151.54395923268865,148.7484609992873,6.579234481722134e-16,145.46610670990077,5.312373057053966e-16,75.77197961634432,1.6971431214493498e-16,90.9263755396132,1.4510768504570922e-16
158.14447931326805,155.22722273121184,6.43733261907717e-16,151.80190500396634,5.185065755262191e-16,79.07223965663403,1.6368352112194037e-16,94.88668758796084,1.3978567510603954e-16
165.0324860449471,161.98816791093222,6.297761731078772e-16,158.41365995165418,5.060118051619994e-16,82.51624302247355,1.5782456989715735e-16,99.01949162696826,1.346197962215151e-16
172.22050095232518,169.0435870812253,6.160497060963283e-16,165.31339088677862,4.937503381237616e-16,86.11025047616259,1.521337574493594e-16,103.33230057139511,1.2960652227184815e-16
179.72159093690124,176.40630610131922,6.025514112849284e-16,172.51364064705768,4.817193103072905e-16,89.86079546845062,1.466072799766784e-16,107.83295456214074,1.2474242110686525e-16
187.54939203104652,184.0897094626819,5.892788529202171e-16,180.02749837540455,4.699158226702969e-16,93.77469601552326,1.4124147374317254e-16,112.52963521862793,1.2002411726914188e-16
195.71813418658576,192.10776462033257,5.762294346422667e-16,187.86862331433264,4.583371806032692e-16,97.85906709329288,1.3603279297213365e-16,117.43088051195146,1.1544839481501885e-16
204.24266714305017,200.47504738390887,5.634008467767274e-16,196.05126963673146,4.469809507804801e-16,102.12133357152508,1.3097762190587872e-16,122.54560028583012,1.1101196596864088e-16
213.1384874226227,209.2067684146422,5.507905325231457e-16,204.59031235814706,4.3584385387289013e-16,106.56924371131134,1.2607261368029997e-16,127.88309245357362,1.0671165715278995e-16
222.42176650085565,218.31880087641633,5.383962152064529e-16,213.50127437767927,4.249236186085025e-16,111.21088325042783,1.2131438716595746e-16,133.4530599005134,1.025444024144142e-16
232.1093802043667,227.8277092911705,5.262153881778766e-16,222.80035469664762,4.14217247991063e-16,116.05469010218334,1.1669951870761694e-16,139.26562812262003,9.850715878026554e-17
242.21893938895536,237.7507796511034,5.142457752714749e-16,232.50445786632525,4.0372220082097403e-16,121.10946969447768,1.1222489097000347e-16,145.33136363337323,9.459692520753084e-17
252.76882195391252,248.1060508424218,5.0248486846469055e-16,242.6312247182761,3.934356976962841e-16,126.38441097695626,1.0788728551427297e-16,151.66129317234754,9.081082412847939e-17
263.7782062507127,258.91234743774993,4.909302114489702e-16,253.1990644331513,3.833551388906637e-16,131.88910312535634,1.0368354047671152e-16,158.26692375042762,8.714594039655414e-17
275.2671059468318,270.189313916822,4.795796973683732e-16,264.22718800625194,3.73477894069741e-16,137.6335529734159,9.961066721864732e-17,165.16026356809908,8.359948362706348e-17
287.25640640806205,281.95745037766056,4.684308577940202e-16,275.735643170687,3.63801190638252e-16,143.62820320403102,9.566561101160531e-17,172.35384384483726,8.016869301989461e-17
299.7679026654629,294.23814980315956,4.574813695407494e-16,287.7453508416148,3.5432251132439146e-16,149.88395133273144,9.184546092538365e-17,179.86074159927773,7.685085075393324e-17
312.8243390359728,307.05373695082295,4.467289476064746e-16,300.27814314782205,3.450390079975005e-16,156.4121695179864,8.814732765775761e-17,187.69460342158368,7.364327793488666e-17
326.44945046869253,320.4275089363426,4.3617136628351663e-16,313.3568031197649,3.3594830468292177e-16,163.22472523434627,8.456842915327633e-17,195.86967028121555,7.054337909411921e-17
340.6680056920276,334.38377758481437,4.2580621777059803e-16,327.0051061062433,3.270476390710979e-16,170.3340028460138,8.110592446180836e-17,204.40080341521656,6.754859487337179e-17
355.5058522400954,348.94791362655366,4.156313267613612e-16,341.24786299497055,3.183344005868788e-16,177.7529261200477,7.775709805089756e-17,213.30351134405726,6.465635774882322e-17
370.98996344027364,364.1463928178742,4.0564436897992374e-16,356.1109653156287,3.0980602273755637e-16,185.49498172013682,7.451930718118071e-17,222.5939780641642,6.186418891709745e-17
387.1484874472998,380.0068440706663,3.9584334097614494e-16,371.62143230739736,3.0145977214703475e-16,193.5742437236499,7.138990466220095e-17,232.2890924683799,5.916963028476067e-17
404.01079841304517,396.5580996782537,3.8622569438948526e-16,387.80746003650233,2.932931758937516e-16,202.00539920652258,6.836629117130499e-17,242.40647904782713,5.657031810867707e-17
421.6075498850177,413.83024772886534,3.767895403528225e-16,404.6984726531069,2.8530356481165194e-16,210.80377494250885,6.544596983809937e-17,252.96452993101062,5.406377210183371e-17
439.97073053062275,431.85468680196345,3.675323946024273e-16,422.32517588068487,2.774881927832614e-16,219.98536526531137,6.262638349426664e-17,263.9824383183737,5.164773947798596e-17
459.13372228851625,450.6641830468908,3.584522363474059e-16,440.7196128351431,2.6984483549671143e-16,229.56686114425813,5.990507134158709e-17,275.4802333731098,4.931986995672833e-17
479.1313610527483,470.29292974758783,3.4954684105376e-16,459.9152222751553,2.623705869905995e-16,239.56568052637414,5.727964239595905e-17,287.47881663164895,4.707788840289267e-17
500.0,490.77660948164544,3.4081407983953713e-16,479.9468993895837,2.550630195747926e-16,250.0,5.4747667902938875e-17,300.0,4.491952544898454e-17
